gene	expression	threshold	direction	TH_id	Fay_id	count
MT-ND2	11.9903663771	13.1055195331573	down	TH50_5281_S01	Sample 4	6
MT-ND3	12.2979651625	12.9562729597092	down	TH50_5281_S01	Sample 4	5
MT-ND4	12.4885104901	13.7378146648407	down	TH50_5281_S01	Sample 4	6
MT-ND6	10.3365735047	10.5357081890106	down	TH50_5281_S01	Sample 4	3
MT-RNR1	5.90376136513	9.75198471546173	down	TH50_5281_S01	Sample 4	6
MT-RNR2	5.68116812042	11.9540433883667	down	TH50_5281_S01	Sample 4	6
MT1X	6.22747154636	6.44029021263123	down	TH50_5281_S01	Sample 4	1
MT2A	2.76765479824	3.81354159116745	down	TH50_5281_S01	Sample 4	1
MTATP6P1	8.58477463757	11.2067506313324	down	TH50_5281_S01	Sample 4	6
MTCH1	4.51032901949	4.54825109243393	down	TH50_5281_S01	Sample 4	1
MTCP1	0.555816155062	2.58595159649849	down	TH50_5281_S01	Sample 4	6
MTERF2	1.97819562968	2.40029352903366	down	TH50_5281_S01	Sample 4	2
MYO15B	2.78659636189	2.95660638809204	down	TH50_5281_S01	Sample 4	2
NACA	7.43295940728	7.47406876087189	down	TH50_5281_S01	Sample 4	3
NADSYN1	1.94485844581	2.0107145011425	down	TH50_5281_S01	Sample 4	1
NASP	2.74631276643	3.12612390518188	down	TH50_5281_S01	Sample 4	2
NAT9	2.17312743348	2.19252410531044	down	TH50_5281_S01	Sample 4	2
NBPF15	0.545968369105	0.582310140132904	down	TH50_5281_S01	Sample 4	1
NDST2	1.25701061821	1.62225392460823	down	TH50_5281_S01	Sample 4	2
NDUFAF2	3.12598165385	4.24190670251846	down	TH50_5281_S01	Sample 4	6
NDUFS5	6.73592828428	7.74846255779266	down	TH50_5281_S01	Sample 4	6
NFIL3	1.70487196446	1.91451686620712	down	TH50_5281_S01	Sample 4	2
NISCH	2.76765479824	3.01199024915695	down	TH50_5281_S01	Sample 4	2
NME3	2.7398481027	2.82995468378067	down	TH50_5281_S01	Sample 4	1
NPIPA1	4.19613488077	4.25004506111145	down	TH50_5281_S01	Sample 4	4
NPIPP1	2.89724042557	3.28550291061401	down	TH50_5281_S01	Sample 4	2
NSMF	1.33913738492	1.35510861873627	down	TH50_5281_S01	Sample 4	1
NUDC	4.32624970084	4.41889292001724	down	TH50_5281_S01	Sample 4	2
NXF1	3.32481060342	3.693479180336	down	TH50_5281_S01	Sample 4	3
OSBPL2	2.06004738367	2.09125629067421	down	TH50_5281_S01	Sample 4	1
PAN2	3.00180224263	3.05763173103333	down	TH50_5281_S01	Sample 4	2
PDAP1	6.02103547951	6.1835116147995	down	TH50_5281_S01	Sample 4	6
PDCD5	5.05614996111	5.5819456577301	down	TH50_5281_S01	Sample 4	6
PDLIM1	5.41345868801	5.65848273038864	down	TH50_5281_S01	Sample 4	1
PFDN2	4.21412480535	4.95587128400803	down	TH50_5281_S01	Sample 4	6
PFKFB2	1.06350294231	1.50624269247055	down	TH50_5281_S01	Sample 4	1
PHKG2	1.75274859141	1.75880172848701	down	TH50_5281_S01	Sample 4	1
PLIN5	2.14077865578	3.73538988828659	down	TH50_5281_S01	Sample 4	1
PNISR	4.17472598771	4.44941806793213	down	TH50_5281_S01	Sample 4	1
PNN	2.40326772234	3.3525927066803	down	TH50_5281_S01	Sample 4	6
PNPLA2	5.81506301719	5.85948294401169	down	TH50_5281_S01	Sample 4	3
POLG2	1.52606881167	1.55290171504021	down	TH50_5281_S01	Sample 4	1
POLR2F	4.266036894	4.5310732126236	down	TH50_5281_S01	Sample 4	2
POLR2J	4.91312876782	5.45097988843918	down	TH50_5281_S01	Sample 4	6
POMT1	3.21412480535	3.36628800630569	down	TH50_5281_S01	Sample 4	5
PPP1R12C	3.08065766335	3.3813738822937	down	TH50_5281_S01	Sample 4	2
PPP1R3E	1.54596836911	1.63980504870415	down	TH50_5281_S01	Sample 4	1
PRR34-AS1	3.31469652566	3.60167413949966	down	TH50_5281_S01	Sample 4	5
PTGES3P1	1.3840498068	1.51977103948593	down	TH50_5281_S01	Sample 4	1
PXN-AS1	0.722466024471	0.935188174247742	down	TH50_5281_S01	Sample 4	1
QTRT1	2.6182386556	2.96639269590378	down	TH50_5281_S01	Sample 4	1
RASSF1	2.08406426479	2.61517384648323	down	TH50_5281_S01	Sample 4	3
RBM28	2.60644222813	2.96510329842567	down	TH50_5281_S01	Sample 4	2
RBM6	3.50716034912	3.66922384500504	down	TH50_5281_S01	Sample 4	2
RHOT2	3.67694435911	4.22767472267151	down	TH50_5281_S01	Sample 4	4
RNA5SP216	0	1.29469537734985	down	TH50_5281_S01	Sample 4	6
RSRP1	3.25096157353	3.29902642965317	down	TH50_5281_S01	Sample 4	3
S100A9	0.310340120612	0.837801486253738	down	TH50_5281_S01	Sample 4	2
SAFB	3.59215800213	4.00374799966812	down	TH50_5281_S01	Sample 4	2
SARNP	3.98913900737	4.54013985395432	down	TH50_5281_S01	Sample 4	4
SAT1	2.54596836911	3.18047040700912	down	TH50_5281_S01	Sample 4	3
SDCCAG3	2.54349588343	2.94870460033417	down	TH50_5281_S01	Sample 4	3
SFPQ	4.85947266685	5.06192123889923	down	TH50_5281_S01	Sample 4	3
SH3BGRL3	2.44095219803	2.44196581840515	down	TH50_5281_S01	Sample 4	2
SH3BP5-AS1	1.22650852981	1.65267986059189	down	TH50_5281_S01	Sample 4	2
SHFM1	3.16671544497	5.57123708724976	down	TH50_5281_S01	Sample 4	6
SLC22A5	1.89917563048	1.94596272706985	down	TH50_5281_S01	Sample 4	3
SLCO4A1	0.475084882949	1.40261840820312	down	TH50_5281_S01	Sample 4	4
SLX1B	0.565597175854	0.70135509967804	down	TH50_5281_S01	Sample 4	1
SNHG6	6.04570506451	6.25404191017151	down	TH50_5281_S01	Sample 4	6
SNN	3.53480866123	3.57621598243713	down	TH50_5281_S01	Sample 4	4
SNRNP35	3.63923216325	4.07291668653488	down	TH50_5281_S01	Sample 4	2
SNRNP70	5.31686980506	5.7696025967598	down	TH50_5281_S01	Sample 4	4
SNRPE	3.88752527074	4.04843777418137	down	TH50_5281_S01	Sample 4	5
SNRPF	1.7355221773	2.34266364574432	down	TH50_5281_S01	Sample 4	4
SPCS2P4	0.948600847493	1.55860850214958	down	TH50_5281_S01	Sample 4	6
SRP19	3.01613970266	3.91175419092178	down	TH50_5281_S01	Sample 4	6
SRRM2	6.89421146154	7.1804541349411	down	TH50_5281_S01	Sample 4	3
SRSF11	4.44757919655	4.791339635849	down	TH50_5281_S01	Sample 4	4
SRSF3	4.95233356637	5.00891947746277	down	TH50_5281_S01	Sample 4	2
SRSF5	5.54070926267	6.20713806152344	down	TH50_5281_S01	Sample 4	4
SRSF9	3.37851162325	3.38616454601288	down	TH50_5281_S01	Sample 4	2
SSB	3.65878273401	3.68129825592041	down	TH50_5281_S01	Sample 4	2
SSBP1	4.94345253856	4.953433573246	down	TH50_5281_S01	Sample 4	1
SSSCA1	3.65420637794	4.21805787086487	down	TH50_5281_S01	Sample 4	6
STAG3L5P-PVRIG2P-PILRB	3.06695024392	3.07582837343216	down	TH50_5281_S01	Sample 4	3
STX4	3.3645724323	3.80683356523514	down	TH50_5281_S01	Sample 4	3
TAF1C	2.28983446518	2.58607810735703	down	TH50_5281_S01	Sample 4	2
TAGLN	4.18824265626	4.27035224437714	down	TH50_5281_S01	Sample 4	2
TCEAL3	1.44360665148	1.8787813782692	down	TH50_5281_S01	Sample 4	4
TCEAL4	3.66789212523	4.13967382907867	down	TH50_5281_S01	Sample 4	5
TIMM44	4.64500988439	4.80256152153015	down	TH50_5281_S01	Sample 4	4
TMEM120A	3.42223300068	4.23024046421051	down	TH50_5281_S01	Sample 4	1
TNNT1	9.93618150409	9.97197687625885	down	TH50_5281_S01	Sample 4	1
TOMM7	7.84768378772	7.99256181716919	down	TH50_5281_S01	Sample 4	6
TRIM3	2.35332329116	2.40730330348015	down	TH50_5281_S01	Sample 4	1
TRMU	2.52606881167	2.57410100102425	down	TH50_5281_S01	Sample 4	1
TSR2	3.71259578045	3.78873091936111	down	TH50_5281_S01	Sample 4	2
TST	3.15055967658	3.20559793710709	down	TH50_5281_S01	Sample 4	1
TTN-AS1	6.32373033752	9.88646411895752	down	TH50_5281_S01	Sample 4	6
TUFM	5.93687346182	6.23668891191483	down	TH50_5281_S01	Sample 4	2
U2AF1	2.06695024392	3.34787273406982	down	TH50_5281_S01	Sample 4	6
U2AF1L4	2.85996954822	3.22675108909607	down	TH50_5281_S01	Sample 4	3
UBL5	6.91599885174	6.91627645492554	down	TH50_5281_S01	Sample 4	3
UPF3A	3.20633064787	3.59792333841324	down	TH50_5281_S01	Sample 4	3
UQCRHL	0.565597175854	1.18806540966034	down	TH50_5281_S01	Sample 4	6
USP11	2.85598969731	2.91935852169991	down	TH50_5281_S01	Sample 4	1
USP54	3.54349588343	4.41722667217255	down	TH50_5281_S01	Sample 4	2
UTP6	2.76341157447	2.83889693021774	down	TH50_5281_S01	Sample 4	2
WDR19	0.918386234446	0.921020835638046	down	TH50_5281_S01	Sample 4	1
XXbac-B461K10.4	0.344828496997	0.493330076336861	down	TH50_5281_S01	Sample 4	5
ZFP36	3.74523733213	4.16598117351532	down	TH50_5281_S01	Sample 4	1
ZFYVE27	1.42223300068	1.47889724373817	down	TH50_5281_S01	Sample 4	1
ZMAT2	4.42559357765	4.88675343990326	down	TH50_5281_S01	Sample 4	6
ZNF266	1.74416109557	1.75604233145714	down	TH50_5281_S01	Sample 4	1
ZNF276	1.81557542886	1.89220830798149	down	TH50_5281_S01	Sample 4	1
ZNF783	1.33913738492	1.42891356348991	down	TH50_5281_S01	Sample 4	1
ZRSR2	1.36737106565	1.9229719042778	down	TH50_5281_S01	Sample 4	5
ZSWIM8	3.87184364851	3.90444952249527	down	TH50_5281_S01	Sample 4	2
AARSD1	4.11103131239	4.38023293018341	down	TH50_5282_S01	Sample 5	5
AC004057.1	6.23016457788	6.42637741565704	down	TH50_5282_S01	Sample 5	1
AC005062.2	0.333423733725	0.965881854295731	down	TH50_5282_S01	Sample 5	6
AC006011.4	0	0.872914105653763	down	TH50_5282_S01	Sample 5	1
AC006449.2	2.45154083302	2.46129864454269	down	TH50_5282_S01	Sample 5	1
AC007318.5	1.65535182861	2.03355076909065	down	TH50_5282_S01	Sample 5	4
AC011737.2	1.18269229752	1.2278054356575	down	TH50_5282_S01	Sample 5	6
AF127577.10	0	0.120280981063843	down	TH50_5282_S01	Sample 5	6
AGAP6	1.80322703643	2.0180546939373	down	TH50_5282_S01	Sample 5	4
AL162151.3	0	0.359001100063324	down	TH50_5282_S01	Sample 5	4
AP003419.11	1.94485844581	1.98282274603844	down	TH50_5282_S01	Sample 5	6
APBB3	2	2.27214223146439	down	TH50_5282_S01	Sample 5	3
ARFIP2	2.25701061821	2.32235935330391	down	TH50_5282_S01	Sample 5	1
ARGLU1	4.30451104181	4.4685897231102	down	TH50_5282_S01	Sample 5	4
ATP5E	4.52606881167	4.63894617557526	down	TH50_5282_S01	Sample 5	5
ATP6V0E1	4.70929063572	4.86961674690247	down	TH50_5282_S01	Sample 5	3
C17orf89	3.72355856147	4.70038467645645	down	TH50_5282_S01	Sample 5	6
C1orf162	0.863938450424	0.95105367898941	down	TH50_5282_S01	Sample 5	1
C1orf53	0.17632277264	0.257877334952354	down	TH50_5282_S01	Sample 5	1
C9orf78	3.84096670449	3.9650810956955	down	TH50_5282_S01	Sample 5	3
CCDC124	5.01703108053	5.05176967382431	down	TH50_5282_S01	Sample 5	2
CCDC130	3.1093605594	3.121657371521	down	TH50_5282_S01	Sample 5	3
CCNL2	4.21567859661	4.57613003253937	down	TH50_5282_S01	Sample 5	4
CDK11A	2.75274859141	2.93702161312103	down	TH50_5282_S01	Sample 5	5
CDKN1A	1.0285691522	2.92955374717712	down	TH50_5282_S01	Sample 5	5
CFAP61	0.918386234446	1.79746636748314	down	TH50_5282_S01	Sample 5	4
CFDP1	2.70265754339	2.86242669820786	down	TH50_5282_S01	Sample 5	3
CHMP4A	2.41142624573	2.86025813221931	down	TH50_5282_S01	Sample 5	5
CHMP4B	5.38059093427	5.57473945617676	down	TH50_5282_S01	Sample 5	3
CLASRP	3.69932952567	3.78081464767456	down	TH50_5282_S01	Sample 5	4
CLTB	5.80555042521	6.01624256372452	down	TH50_5282_S01	Sample 5	1
COMMD4	3.07038932789	3.12546873092651	down	TH50_5282_S01	Sample 5	2
COX6C	7.8117278978	7.86734819412231	down	TH50_5282_S01	Sample 5	2
CPSF3L	4.84146999947	4.91487401723862	down	TH50_5282_S01	Sample 5	2
CSNK2B-LY6G5B-1181	0.0703893278914	0.207409545779228	down	TH50_5282_S01	Sample 5	3
CSTB	2.58976348698	2.89360490441322	down	TH50_5282_S01	Sample 5	5
CTC-564N23.2	0	0.136643931269646	down	TH50_5282_S01	Sample 5	6
CTD-2263F21.1	0.367371065649	0.821660369634628	down	TH50_5282_S01	Sample 5	2
DDX39B	5.8999006636	5.97732281684875	down	TH50_5282_S01	Sample 5	2
DIAPH1	3.38681094647	3.7736006975174	down	TH50_5282_S01	Sample 5	1
DNAJC17	1.91456452349	2.03595435619354	down	TH50_5282_S01	Sample 5	1
EEF1B2	7.74960130584	7.87876200675964	down	TH50_5282_S01	Sample 5	4
ENY2	4.33913738492	4.40238004922867	down	TH50_5282_S01	Sample 5	1
EXOSC7	3.34198574723	3.86476838588715	down	TH50_5282_S01	Sample 5	3
FABP5P7	0.62293035092	2.27714458107948	down	TH50_5282_S01	Sample 5	6
GABARAPL1	4.94016675048	5.03778445720673	down	TH50_5282_S01	Sample 5	2
GADD45GIP1	3.9772799235	4.11067616939545	down	TH50_5282_S01	Sample 5	6
GBA2	4.2779847473	4.29708397388458	down	TH50_5282_S01	Sample 5	4
GCSHP5	2.12763327973	3.49782395362854	down	TH50_5282_S01	Sample 5	6
GDI1	4.0232553523	4.29442632198334	down	TH50_5282_S01	Sample 5	4
GMPR	6.18428029442	6.27647620439529	down	TH50_5282_S01	Sample 5	3
GOLGA6L5P	1.03562390973	1.17692169547081	down	TH50_5282_S01	Sample 5	4
GOLGA8A	1.50080205306	1.51465272903442	down	TH50_5282_S01	Sample 5	1
GPX3	5.08193608172	5.68126446008682	down	TH50_5282_S01	Sample 5	5
GRINA	4.8723362881	4.94632542133331	down	TH50_5282_S01	Sample 5	4
GRIPAP1	2.43028527298	2.62867936491966	down	TH50_5282_S01	Sample 5	4
GUK1	5.32660925101	5.36759728193283	down	TH50_5282_S01	Sample 5	2
HBA2	0	1.60830336809158	down	TH50_5282_S01	Sample 5	6
HBB	0.250961573533	1.42165213823318	down	TH50_5282_S01	Sample 5	5
HERC3	3.51979348624	3.70096796751022	down	TH50_5282_S01	Sample 5	4
HINT1	6.33556900556	6.43502283096313	down	TH50_5282_S01	Sample 5	3
HNRNPA2B1	7.62388149001	7.95881187915802	down	TH50_5282_S01	Sample 5	6
HNRNPM	4.94110631095	5.10381555557251	down	TH50_5282_S01	Sample 5	5
HNRNPUL2-BSCL2	1.6182386556	1.63497757911682	down	TH50_5282_S01	Sample 5	5
IAH1	3.85399564718	3.90708589553833	down	TH50_5282_S01	Sample 5	1
IGFN1	0.66902676551	0.92762291431427	down	TH50_5282_S01	Sample 5	2
IK	4.42357817098	4.49625223875046	down	TH50_5282_S01	Sample 5	3
INO80B-WBP1	0.985500430305	1.21442037820816	down	TH50_5282_S01	Sample 5	6
ISCA1P1	2.26002565596	2.36847543716431	down	TH50_5282_S01	Sample 5	6
ISY1-RAB43	0.422233000683	0.453689828515053	down	TH50_5282_S01	Sample 5	1
KIAA0141	4.09845324631	4.45255893468857	down	TH50_5282_S01	Sample 5	3
LAMA5	2.87578006307	2.89640218019485	down	TH50_5282_S01	Sample 5	3
LAS1L	2.3645724323	2.39753478765488	down	TH50_5282_S01	Sample 5	3
LUC7L3	4.32696871159	4.93976300954819	down	TH50_5282_S01	Sample 5	4
LY6G5B	1.33913738492	1.34122800827026	down	TH50_5282_S01	Sample 5	4
MAD2L2	3.16188768238	3.24746376276016	down	TH50_5282_S01	Sample 5	3
MAPK8IP3	3.02502879449	3.06568604707718	down	TH50_5282_S01	Sample 5	3
MEF2BNB-MEF2B	0.855989697308	0.961915969848633	down	TH50_5282_S01	Sample 5	1
MPG	3.78868571061	3.78979331254959	down	TH50_5282_S01	Sample 5	1
MRFAP1	6.38853397909	6.4520211815834	down	TH50_5282_S01	Sample 5	4
MRPL20	5.50811168119	5.90636897087097	down	TH50_5282_S01	Sample 5	6
MRPL32	3.88557436437	3.93216788768768	down	TH50_5282_S01	Sample 5	2
MRPL33	6.85374619701	6.98584306240082	down	TH50_5282_S01	Sample 5	4
MT-ATP6	12.9212477485	14.3011739253998	down	TH50_5282_S01	Sample 5	6
MT-ATP8	11.8460740674	14.7105716466904	down	TH50_5282_S01	Sample 5	6
MT-CO2	13.2369066282	13.6593023538589	down	TH50_5282_S01	Sample 5	5
MT-CYB	13.024443661	13.363657951355	down	TH50_5282_S01	Sample 5	5
MT-ND1	12.3433439701	13.1162256002426	down	TH50_5282_S01	Sample 5	6
MT-ND2	11.9805965967	13.1055195331573	down	TH50_5282_S01	Sample 5	6
MT-ND3	12.8780758262	12.9562729597092	down	TH50_5282_S01	Sample 5	5
MT-ND4	12.9069018666	13.7378146648407	down	TH50_5282_S01	Sample 5	6
MT-ND4L	12.8238369153	13.0304819345474	down	TH50_5282_S01	Sample 5	5
MT-RNR1	6.72832870671	9.75198471546173	down	TH50_5282_S01	Sample 5	6
MT-RNR2	6.26209484537	11.9540433883667	down	TH50_5282_S01	Sample 5	6
MTATP6P1	9.5337969263	11.2067506313324	down	TH50_5282_S01	Sample 5	6
MTCP1	1.23266075679	2.58595159649849	down	TH50_5282_S01	Sample 5	6
NACA	7.44906608536	7.47406876087189	down	TH50_5282_S01	Sample 5	3
NARF	4.12267271882	4.18123590946198	down	TH50_5282_S01	Sample 5	3
NDUFAF2	3.77188557852	4.24190670251846	down	TH50_5282_S01	Sample 5	6
NDUFB9	7.83111719462	8.0868114233017	down	TH50_5282_S01	Sample 5	3
NDUFS5	6.98390566263	7.74846255779266	down	TH50_5282_S01	Sample 5	6
NFIL3	1.81147103053	1.91451686620712	down	TH50_5282_S01	Sample 5	2
NPIPA1	4.07809742303	4.25004506111145	down	TH50_5282_S01	Sample 5	4
NPIPA5	5.18586654531	5.25465369224548	down	TH50_5282_S01	Sample 5	2
NUDT2	1.8196681835	2.00879934430122	down	TH50_5282_S01	Sample 5	1
PDAP1	5.76394266045	6.1835116147995	down	TH50_5282_S01	Sample 5	6
PDCD5	5.01301553584	5.5819456577301	down	TH50_5282_S01	Sample 5	6
PFDN2	4.3476656563	4.95587128400803	down	TH50_5282_S01	Sample 5	6
PI4KAP2	1.7949356628	1.82340186834335	down	TH50_5282_S01	Sample 5	3
PKDCC	5.2735158897	5.32531541585922	down	TH50_5282_S01	Sample 5	4
PNN	2.65535182861	3.3525927066803	down	TH50_5282_S01	Sample 5	6
POLR2J	5.03254169727	5.45097988843918	down	TH50_5282_S01	Sample 5	6
POMT1	3.25247621414	3.36628800630569	down	TH50_5282_S01	Sample 5	5
PRR34-AS1	3.22958792274	3.60167413949966	down	TH50_5282_S01	Sample 5	5
PSMC1P5	2.93168305706	3.78209692239761	down	TH50_5282_S01	Sample 5	2
RAPGEFL1	1.23266075679	1.34015020728111	down	TH50_5282_S01	Sample 5	3
RASSF1	2.56071495447	2.61517384648323	down	TH50_5282_S01	Sample 5	3
RHBDF1	2.71369581484	2.74183619022369	down	TH50_5282_S01	Sample 5	3
RHOT2	3.96809075205	4.22767472267151	down	TH50_5282_S01	Sample 5	4
RNA5SP216	0	1.29469537734985	down	TH50_5282_S01	Sample 5	6
RRP12	2.45680614923	2.64551305770874	down	TH50_5282_S01	Sample 5	1
SARNP	4.18348651446	4.54013985395432	down	TH50_5282_S01	Sample 5	4
SELK	5.264536431	5.32591772079468	down	TH50_5282_S01	Sample 5	1
SFPQ	4.97819562968	5.06192123889923	down	TH50_5282_S01	Sample 5	3
SHFM1	3.2779847473	5.57123708724976	down	TH50_5282_S01	Sample 5	6
SLC22A5	1.78659636189	1.94596272706985	down	TH50_5282_S01	Sample 5	3
SLC2A8	2.75274859141	2.83554524183273	down	TH50_5282_S01	Sample 5	1
SLCO4A1	1.07038932789	1.40261840820312	down	TH50_5282_S01	Sample 5	4
SNAPC5	3.34624777408	3.53805857896805	down	TH50_5282_S01	Sample 5	1
SNHG6	5.47994190148	6.25404191017151	down	TH50_5282_S01	Sample 5	6
SNN	3.19219416528	3.57621598243713	down	TH50_5282_S01	Sample 5	4
SNRNP70	5.65963918702	5.7696025967598	down	TH50_5282_S01	Sample 5	4
SNRPE	3.88655014732	4.04843777418137	down	TH50_5282_S01	Sample 5	5
SNRPEP4	0.871843648509	1.49308085441589	down	TH50_5282_S01	Sample 5	3
SNRPF	2.20789285164	2.34266364574432	down	TH50_5282_S01	Sample 5	4
SPCS2P4	0.565597175854	1.55860850214958	down	TH50_5282_S01	Sample 5	6
SRP19	2.43562859405	3.91175419092178	down	TH50_5282_S01	Sample 5	6
SRSF11	4.67525138605	4.791339635849	down	TH50_5282_S01	Sample 5	4
SRSF5	5.85847839042	6.20713806152344	down	TH50_5282_S01	Sample 5	4
SSSCA1	4.00539998774	4.21805787086487	down	TH50_5282_S01	Sample 5	6
STRADA	2.18269229752	2.19565254449844	down	TH50_5282_S01	Sample 5	1
STX4	3.80632405739	3.80683356523514	down	TH50_5282_S01	Sample 5	3
TCEAL3	1.5993177937	1.8787813782692	down	TH50_5282_S01	Sample 5	4
TCEAL4	3.93922657773	4.13967382907867	down	TH50_5282_S01	Sample 5	5
TIMM44	4.68706068834	4.80256152153015	down	TH50_5282_S01	Sample 5	4
TMEM18	2.48284828307	2.58819654583931	down	TH50_5282_S01	Sample 5	3
TMEM265	0.378511623254	0.927516639232635	down	TH50_5282_S01	Sample 5	4
TOMM7	7.35049724708	7.99256181716919	down	TH50_5282_S01	Sample 5	6
TRIM52-AS1	3.99548451888	4.20604825019836	down	TH50_5282_S01	Sample 5	2
TSR2	3.68818035859	3.78873091936111	down	TH50_5282_S01	Sample 5	2
TTN-AS1	6.51554215808	9.88646411895752	down	TH50_5282_S01	Sample 5	6
TXNDC11	3.07382023329	3.22514915466309	down	TH50_5282_S01	Sample 5	2
U2AF1	2.40326772234	3.34787273406982	down	TH50_5282_S01	Sample 5	6
UBL5	6.80387279762	6.91627645492554	down	TH50_5282_S01	Sample 5	3
UBL7	4.40667271576	4.62845987081528	down	TH50_5282_S01	Sample 5	1
UBXN1	5.30524096595	5.4421865940094	down	TH50_5282_S01	Sample 5	2
UPP1	1.72246602447	1.78958508372307	down	TH50_5282_S01	Sample 5	3
UQCRHL	0.815575428863	1.18806540966034	down	TH50_5282_S01	Sample 5	6
XXbac-B461K10.4	0.411426245726	0.493330076336861	down	TH50_5282_S01	Sample 5	5
ZMAT2	4.60999129521	4.88675343990326	down	TH50_5282_S01	Sample 5	6
ZRSR2	1.81147103053	1.9229719042778	down	TH50_5282_S01	Sample 5	5
AARSD1	4.03474394932	4.38023293018341	down	TH50_5283_S01	Sample 6	5
AC005062.2	0.475084882949	0.965881854295731	down	TH50_5283_S01	Sample 6	6
AC007318.5	1.65076455912	2.03355076909065	down	TH50_5283_S01	Sample 6	4
AC011737.2	0.831877241192	1.2278054356575	down	TH50_5283_S01	Sample 6	6
AC016739.2	1.95605665241	2.07443207502365	down	TH50_5283_S01	Sample 6	3
AC093838.4	1.29865831556	1.39933267235756	down	TH50_5283_S01	Sample 6	3
ACAP3	2.81557542886	2.83940094709396	down	TH50_5283_S01	Sample 6	2
AF127577.10	0	0.120280981063843	down	TH50_5283_S01	Sample 6	6
AGAP6	1.29865831556	2.0180546939373	down	TH50_5283_S01	Sample 6	4
AHSA2	2.5993177937	2.72437185049057	down	TH50_5283_S01	Sample 6	3
AP003419.11	0	1.98282274603844	down	TH50_5283_S01	Sample 6	6
ARGLU1	4.26753579807	4.4685897231102	down	TH50_5283_S01	Sample 6	4
ARL16	2.44890095115	2.78538545966148	down	TH50_5283_S01	Sample 6	1
ARNTL	0.956056652412	1.62237599492073	down	TH50_5283_S01	Sample 6	1
ATP5E	4.44559429134	4.63894617557526	down	TH50_5283_S01	Sample 6	5
ATP6V0B	4.35543919725	4.42342633008957	down	TH50_5283_S01	Sample 6	1
C17orf89	4.10517519227	4.70038467645645	down	TH50_5283_S01	Sample 6	6
CCNL2	4.11686375769	4.57613003253937	down	TH50_5283_S01	Sample 6	4
CDK11A	2.3812833725	2.93702161312103	down	TH50_5283_S01	Sample 6	5
CDKN1A	1.65535182861	2.92955374717712	down	TH50_5283_S01	Sample 6	5
CFAP61	1.07724299893	1.79746636748314	down	TH50_5283_S01	Sample 6	4
CHMP4A	2.84599177066	2.86025813221931	down	TH50_5283_S01	Sample 6	5
CHMP4B	5.52857131887	5.57473945617676	down	TH50_5283_S01	Sample 6	3
CLASRP	3.57531233069	3.78081464767456	down	TH50_5283_S01	Sample 6	4
COA5	3.88264304936	4.00222635269165	down	TH50_5283_S01	Sample 6	1
COX17	5.38922261636	5.41125065088272	down	TH50_5283_S01	Sample 6	1
CPNE1	4.04264433741	4.16150116920471	down	TH50_5283_S01	Sample 6	3
CPSF3L	4.90255600534	4.91487401723862	down	TH50_5283_S01	Sample 6	2
CSAD	2.3015876466	2.33753934502602	down	TH50_5283_S01	Sample 6	3
CSTB	2.70708299177	2.89360490441322	down	TH50_5283_S01	Sample 6	5
CTB-79E8.3	0	0.518216550350189	down	TH50_5283_S01	Sample 6	3
CTC-564N23.2	0	0.136643931269646	down	TH50_5283_S01	Sample 6	6
CTD-2007L18.5	0	0.0297262668609619	down	TH50_5283_S01	Sample 6	1
CXXC1	2.90689059561	3.07486712932587	down	TH50_5283_S01	Sample 6	3
DGAT1	3.84799690655	3.90322124958038	down	TH50_5283_S01	Sample 6	2
DNAJC7	4.84498815668	4.8487337231636	down	TH50_5283_S01	Sample 6	1
DPH7	2.45154083302	2.6646586060524	down	TH50_5283_S01	Sample 6	3
EEF1B2	7.72567300037	7.87876200675964	down	TH50_5283_S01	Sample 6	4
EEF1B2P3	1.15055967658	1.46157702803612	down	TH50_5283_S01	Sample 6	2
EEF1D	7.92005505481	7.92197787761688	down	TH50_5283_S01	Sample 6	1
EVA1C	1.72683121703	1.77267119288445	down	TH50_5283_S01	Sample 6	3
EXOSC7	3.54101915313	3.86476838588715	down	TH50_5283_S01	Sample 6	3
FABP5P7	1.56071495447	2.27714458107948	down	TH50_5283_S01	Sample 6	6
FAM156B	0.495695162624	0.501093477010727	down	TH50_5283_S01	Sample 6	1
FAM50A	4.12928301694	4.25234121084213	down	TH50_5283_S01	Sample 6	3
FBXO6	1.72683121703	2.07174548506737	down	TH50_5283_S01	Sample 6	1
GADD45B	2.05311133646	2.1548884510994	down	TH50_5283_S01	Sample 6	2
GADD45GIP1	4.08576455378	4.11067616939545	down	TH50_5283_S01	Sample 6	6
GBA2	4.11270013275	4.29708397388458	down	TH50_5283_S01	Sample 6	4
GCSHP5	2.44890095115	3.49782395362854	down	TH50_5283_S01	Sample 6	6
GDI1	4.26753579807	4.29442632198334	down	TH50_5283_S01	Sample 6	4
GMPR	6.13216552548	6.27647620439529	down	TH50_5283_S01	Sample 6	3
GOLGA6L5P	0.641546029088	1.17692169547081	down	TH50_5283_S01	Sample 6	4
GOLGA8B	1.56559717585	1.75646322965622	down	TH50_5283_S01	Sample 6	3
GPX3	4.53915881111	5.68126446008682	down	TH50_5283_S01	Sample 6	5
GRINA	4.94110631095	4.94632542133331	down	TH50_5283_S01	Sample 6	4
GRIPAP1	2.61353165292	2.62867936491966	down	TH50_5283_S01	Sample 6	4
